Finished: True Number of tries: 1920 Number of failures: 0 Number of results: 1920
UTF-8 String: 'Б'   , Hex: 0xd0 0x91
UTF-8 String: 'В'   , Hex: 0xd0 0x92
UTF-8 String: 'Г'   , Hex: 0xd0 0x93
UTF-8 String: 'Д'   , Hex: 0xd0 0x94
UTF-8 String: 'Е'   , Hex: 0xd0 0x95
UTF-8 String: 'Ж'   , Hex: 0xd0 0x96
UTF-8 String: 'З'   , Hex: 0xd0 0x97
UTF-8 String: 'И'   , Hex: 0xd0 0x98
UTF-8 String: 'Й'   , Hex: 0xd0 0x99
UTF-8 String: 'К'   , Hex: 0xd0 0x9a
UTF-8 String: 'Л'   , Hex: 0xd0 0x9b
UTF-8 String: 'М'   , Hex: 0xd0 0x9c
UTF-8 String: 'Н'   , Hex: 0xd0 0x9d
UTF-8 String: 'О'   , Hex: 0xd0 0x9e
UTF-8 String: 'П'   , Hex: 0xd0 0x9f
UTF-8 String: 'Р'   , Hex: 0xd0 0xa0
UTF-8 String: 'С'   , Hex: 0xd0 0xa1
UTF-8 String: 'Т'   , Hex: 0xd0 0xa2
UTF-8 String: 'У'   , Hex: 0xd0 0xa3
UTF-8 String: 'Ф'   , Hex: 0xd0 0xa4
UTF-8 String: 'Х'   , Hex: 0xd0 0xa5
UTF-8 String: 'Ц'   , Hex: 0xd0 0xa6
UTF-8 String: 'Ч'   , Hex: 0xd0 0xa7
UTF-8 String: 'Ш'   , Hex: 0xd0 0xa8
UTF-8 String: 'Щ'   , Hex: 0xd0 0xa9
UTF-8 String: 'Ъ'   , Hex: 0xd0 0xaa
UTF-8 String: 'Ы'   , Hex: 0xd0 0xab
UTF-8 String: 'Ь'   , Hex: 0xd0 0xac
UTF-8 String: 'Э'   , Hex: 0xd0 0xad
UTF-8 String: 'Ю'   , Hex: 0xd0 0xae
UTF-8 String: 'Я'   , Hex: 0xd0 0xaf
UTF-8 String: 'а'   , Hex: 0xd0 0xb0
UTF-8 String: 'б'   , Hex: 0xd0 0xb1
UTF-8 String: 'в'   , Hex: 0xd0 0xb2
UTF-8 String: 'г'   , Hex: 0xd0 0xb3
UTF-8 String: 'д'   , Hex: 0xd0 0xb4
UTF-8 String: 'е'   , Hex: 0xd0 0xb5
UTF-8 String: 'ж'   , Hex: 0xd0 0xb6
UTF-8 String: 'з'   , Hex: 0xd0 0xb7
UTF-8 String: 'и'   , Hex: 0xd0 0xb8
UTF-8 String: 'й'   , Hex: 0xd0 0xb9
UTF-8 String: 'к'   , Hex: 0xd0 0xba
UTF-8 String: 'л'   , Hex: 0xd0 0xbb
UTF-8 String: 'м'   , Hex: 0xd0 0xbc
UTF-8 String: 'н'   , Hex: 0xd0 0xbd
UTF-8 String: 'о'   , Hex: 0xd0 0xbe
UTF-8 String: 'п'   , Hex: 0xd0 0xbf
UTF-8 String: 'р'   , Hex: 0xd1 0x80
UTF-8 String: 'с'   , Hex: 0xd1 0x81
UTF-8 String: 'т'   , Hex: 0xd1 0x82
UTF-8 String: 'у'   , Hex: 0xd1 0x83
UTF-8 String: 'ф'   , Hex: 0xd1 0x84
UTF-8 String: 'х'   , Hex: 0xd1 0x85
UTF-8 String: 'ц'   , Hex: 0xd1 0x86
UTF-8 String: 'ч'   , Hex: 0xd1 0x87
UTF-8 String: 'ш'   , Hex: 0xd1 0x88
UTF-8 String: 'щ'   , Hex: 0xd1 0x89
UTF-8 String: 'ъ'   , Hex: 0xd1 0x8a
UTF-8 String: 'ы'   , Hex: 0xd1 0x8b
UTF-8 String: 'ь'   , Hex: 0xd1 0x8c
UTF-8 String: 'э'   , Hex: 0xd1 0x8d
UTF-8 String: 'ю'   , Hex: 0xd1 0x8e
UTF-8 String: 'я'   , Hex: 0xd1 0x8f
UTF-8 String: 'ѐ'   , Hex: 0xd1 0x90
UTF-8 String: 'ё'   , Hex: 0xd1 0x91
UTF-8 String: 'ђ'   , Hex: 0xd1 0x92
UTF-8 String: 'ѓ'   , Hex: 0xd1 0x93
UTF-8 String: 'є'   , Hex: 0xd1 0x94
UTF-8 String: 'ѕ'   , Hex: 0xd1 0x95
UTF-8 String: 'і'   , Hex: 0xd1 0x96
UTF-8 String: 'ї'   , Hex: 0xd1 0x97
UTF-8 String: 'ј'   , Hex: 0xd1 0x98
UTF-8 String: 'љ'   , Hex: 0xd1 0x99
UTF-8 String: 'њ'   , Hex: 0xd1 0x9a
UTF-8 String: 'ћ'   , Hex: 0xd1 0x9b
UTF-8 String: 'ќ'   , Hex: 0xd1 0x9c
UTF-8 String: 'ѝ'   , Hex: 0xd1 0x9d
UTF-8 String: 'ў'   , Hex: 0xd1 0x9e
UTF-8 String: 'џ'   , Hex: 0xd1 0x9f
UTF-8 String: 'Ѡ'   , Hex: 0xd1 0xa0
UTF-8 String: 'ѡ'   , Hex: 0xd1 0xa1
UTF-8 String: 'Ѣ'   , Hex: 0xd1 0xa2
UTF-8 String: 'ѣ'   , Hex: 0xd1 0xa3
UTF-8 String: 'Ѥ'   , Hex: 0xd1 0xa4
UTF-8 String: 'ѥ'   , Hex: 0xd1 0xa5
UTF-8 String: 'Ѧ'   , Hex: 0xd1 0xa6
UTF-8 String: 'ѧ'   , Hex: 0xd1 0xa7
UTF-8 String: 'Ѩ'   , Hex: 0xd1 0xa8
UTF-8 String: 'ѩ'   , Hex: 0xd1 0xa9
UTF-8 String: 'Ѫ'   , Hex: 0xd1 0xaa
UTF-8 String: 'ѫ'   , Hex: 0xd1 0xab
UTF-8 String: 'Ѭ'   , Hex: 0xd1 0xac
UTF-8 String: 'ѭ'   , Hex: 0xd1 0xad
UTF-8 String: 'Ѯ'   , Hex: 0xd1 0xae
UTF-8 String: 'ѯ'   , Hex: 0xd1 0xaf
UTF-8 String: 'Ѱ'   , Hex: 0xd1 0xb0
UTF-8 String: 'ѱ'   , Hex: 0xd1 0xb1
UTF-8 String: 'Ѳ'   , Hex: 0xd1 0xb2
UTF-8 String: 'ѳ'   , Hex: 0xd1 0xb3
UTF-8 String: 'Ѵ'   , Hex: 0xd1 0xb4
UTF-8 String: 'ѵ'   , Hex: 0xd1 0xb5
UTF-8 String: 'Ѷ'   , Hex: 0xd1 0xb6
UTF-8 String: 'ѷ'   , Hex: 0xd1 0xb7
UTF-8 String: 'Ѹ'   , Hex: 0xd1 0xb8
UTF-8 String: 'ѹ'   , Hex: 0xd1 0xb9
UTF-8 String: 'Ѻ'   , Hex: 0xd1 0xba
UTF-8 String: 'ѻ'   , Hex: 0xd1 0xbb
UTF-8 String: 'Ѽ'   , Hex: 0xd1 0xbc
UTF-8 String: 'ѽ'   , Hex: 0xd1 0xbd
UTF-8 String: 'Ѿ'   , Hex: 0xd1 0xbe
UTF-8 String: 'ѿ'   , Hex: 0xd1 0xbf
UTF-8 String: 'Ҁ'   , Hex: 0xd2 0x80
UTF-8 String: 'ҁ'   , Hex: 0xd2 0x81
UTF-8 String: '҂'   , Hex: 0xd2 0x82
UTF-8 String: '҃'   , Hex: 0xd2 0x83
UTF-8 String: '҄'   , Hex: 0xd2 0x84
UTF-8 String: '҅'   , Hex: 0xd2 0x85
UTF-8 String: '҆'   , Hex: 0xd2 0x86
UTF-8 String: '҇'   , Hex: 0xd2 0x87
UTF-8 String: '҈'   , Hex: 0xd2 0x88
UTF-8 String: '҉'   , Hex: 0xd2 0x89
UTF-8 String: 'Ҋ'   , Hex: 0xd2 0x8a
UTF-8 String: 'ҋ'   , Hex: 0xd2 0x8b
UTF-8 String: 'Ҍ'   , Hex: 0xd2 0x8c
UTF-8 String: 'ҍ'   , Hex: 0xd2 0x8d
UTF-8 String: 'Ҏ'   , Hex: 0xd2 0x8e
UTF-8 String: 'ҏ'   , Hex: 0xd2 0x8f
UTF-8 String: 'Ґ'   , Hex: 0xd2 0x90
UTF-8 String: 'ґ'   , Hex: 0xd2 0x91
UTF-8 String: 'Ғ'   , Hex: 0xd2 0x92
UTF-8 String: 'ғ'   , Hex: 0xd2 0x93
UTF-8 String: 'Ҕ'   , Hex: 0xd2 0x94
UTF-8 String: 'ҕ'   , Hex: 0xd2 0x95
UTF-8 String: 'Җ'   , Hex: 0xd2 0x96
UTF-8 String: 'җ'   , Hex: 0xd2 0x97
UTF-8 String: 'Ҙ'   , Hex: 0xd2 0x98
UTF-8 String: 'ҙ'   , Hex: 0xd2 0x99
UTF-8 String: 'Қ'   , Hex: 0xd2 0x9a
UTF-8 String: 'қ'   , Hex: 0xd2 0x9b
UTF-8 String: 'Ҝ'   , Hex: 0xd2 0x9c
UTF-8 String: 'ҝ'   , Hex: 0xd2 0x9d
UTF-8 String: 'Ҟ'   , Hex: 0xd2 0x9e
UTF-8 String: 'ҟ'   , Hex: 0xd2 0x9f
UTF-8 String: 'Ҡ'   , Hex: 0xd2 0xa0
UTF-8 String: 'ҡ'   , Hex: 0xd2 0xa1
UTF-8 String: 'Ң'   , Hex: 0xd2 0xa2
UTF-8 String: 'ң'   , Hex: 0xd2 0xa3
UTF-8 String: 'Ҥ'   , Hex: 0xd2 0xa4
UTF-8 String: 'ҥ'   , Hex: 0xd2 0xa5
UTF-8 String: 'Ҧ'   , Hex: 0xd2 0xa6
UTF-8 String: 'ҧ'   , Hex: 0xd2 0xa7
UTF-8 String: 'Ҩ'   , Hex: 0xd2 0xa8
UTF-8 String: 'ҩ'   , Hex: 0xd2 0xa9
UTF-8 String: 'Ҫ'   , Hex: 0xd2 0xaa
UTF-8 String: 'ҫ'   , Hex: 0xd2 0xab
UTF-8 String: 'Ҭ'   , Hex: 0xd2 0xac
UTF-8 String: 'ҭ'   , Hex: 0xd2 0xad
UTF-8 String: 'Ү'   , Hex: 0xd2 0xae
UTF-8 String: 'ү'   , Hex: 0xd2 0xaf
UTF-8 String: 'Ұ'   , Hex: 0xd2 0xb0
UTF-8 String: 'ұ'   , Hex: 0xd2 0xb1
UTF-8 String: 'Ҳ'   , Hex: 0xd2 0xb2
UTF-8 String: 'ҳ'   , Hex: 0xd2 0xb3
UTF-8 String: 'Ҵ'   , Hex: 0xd2 0xb4
UTF-8 String: 'ҵ'   , Hex: 0xd2 0xb5
UTF-8 String: 'Ҷ'   , Hex: 0xd2 0xb6
UTF-8 String: 'ҷ'   , Hex: 0xd2 0xb7
UTF-8 String: 'Ҹ'   , Hex: 0xd2 0xb8
UTF-8 String: 'ҹ'   , Hex: 0xd2 0xb9
UTF-8 String: 'Һ'   , Hex: 0xd2 0xba
UTF-8 String: 'һ'   , Hex: 0xd2 0xbb
UTF-8 String: 'Ҽ'   , Hex: 0xd2 0xbc
UTF-8 String: 'ҽ'   , Hex: 0xd2 0xbd
UTF-8 String: 'Ҿ'   , Hex: 0xd2 0xbe
UTF-8 String: 'ҿ'   , Hex: 0xd2 0xbf
UTF-8 String: 'Ӏ'   , Hex: 0xd3 0x80
UTF-8 String: 'Ӂ'   , Hex: 0xd3 0x81
UTF-8 String: 'ӂ'   , Hex: 0xd3 0x82
UTF-8 String: 'Ӄ'   , Hex: 0xd3 0x83
UTF-8 String: 'ӄ'   , Hex: 0xd3 0x84
UTF-8 String: 'Ӆ'   , Hex: 0xd3 0x85
UTF-8 String: 'ӆ'   , Hex: 0xd3 0x86
UTF-8 String: 'Ӈ'   , Hex: 0xd3 0x87
UTF-8 String: 'ӈ'   , Hex: 0xd3 0x88
UTF-8 String: 'Ӊ'   , Hex: 0xd3 0x89
UTF-8 String: 'ӊ'   , Hex: 0xd3 0x8a
UTF-8 String: 'Ӌ'   , Hex: 0xd3 0x8b
UTF-8 String: 'ӌ'   , Hex: 0xd3 0x8c
UTF-8 String: 'Ӎ'   , Hex: 0xd3 0x8d
UTF-8 String: 'ӎ'   , Hex: 0xd3 0x8e
UTF-8 String: 'ӏ'   , Hex: 0xd3 0x8f
UTF-8 String: 'Ӑ'   , Hex: 0xd3 0x90
UTF-8 String: 'ӑ'   , Hex: 0xd3 0x91
UTF-8 String: 'Ӓ'   , Hex: 0xd3 0x92
UTF-8 String: 'ӓ'   , Hex: 0xd3 0x93
UTF-8 String: 'Ӕ'   , Hex: 0xd3 0x94
UTF-8 String: 'ӕ'   , Hex: 0xd3 0x95
UTF-8 String: 'Ӗ'   , Hex: 0xd3 0x96
UTF-8 String: 'ӗ'   , Hex: 0xd3 0x97
UTF-8 String: 'Ә'   , Hex: 0xd3 0x98
UTF-8 String: 'ә'   , Hex: 0xd3 0x99
UTF-8 String: 'Ӛ'   , Hex: 0xd3 0x9a
UTF-8 String: 'ӛ'   , Hex: 0xd3 0x9b
UTF-8 String: 'Ӝ'   , Hex: 0xd3 0x9c
UTF-8 String: 'ӝ'   , Hex: 0xd3 0x9d
UTF-8 String: 'Ӟ'   , Hex: 0xd3 0x9e
UTF-8 String: 'ӟ'   , Hex: 0xd3 0x9f
UTF-8 String: 'Ӡ'   , Hex: 0xd3 0xa0
UTF-8 String: 'ӡ'   , Hex: 0xd3 0xa1
UTF-8 String: 'Ӣ'   , Hex: 0xd3 0xa2
UTF-8 String: 'ӣ'   , Hex: 0xd3 0xa3
UTF-8 String: 'Ӥ'   , Hex: 0xd3 0xa4
UTF-8 String: 'ӥ'   , Hex: 0xd3 0xa5
UTF-8 String: 'Ӧ'   , Hex: 0xd3 0xa6
UTF-8 String: 'ӧ'   , Hex: 0xd3 0xa7
UTF-8 String: 'Ө'   , Hex: 0xd3 0xa8
UTF-8 String: 'ө'   , Hex: 0xd3 0xa9
UTF-8 String: 'Ӫ'   , Hex: 0xd3 0xaa
UTF-8 String: 'ӫ'   , Hex: 0xd3 0xab
UTF-8 String: 'Ӭ'   , Hex: 0xd3 0xac
UTF-8 String: 'ӭ'   , Hex: 0xd3 0xad
UTF-8 String: 'Ӯ'   , Hex: 0xd3 0xae
UTF-8 String: 'ӯ'   , Hex: 0xd3 0xaf
UTF-8 String: 'Ӱ'   , Hex: 0xd3 0xb0
UTF-8 String: 'ӱ'   , Hex: 0xd3 0xb1
UTF-8 String: 'Ӳ'   , Hex: 0xd3 0xb2
UTF-8 String: 'ӳ'   , Hex: 0xd3 0xb3
UTF-8 String: 'Ӵ'   , Hex: 0xd3 0xb4
UTF-8 String: 'ӵ'   , Hex: 0xd3 0xb5
UTF-8 String: 'Ӷ'   , Hex: 0xd3 0xb6
UTF-8 String: 'ӷ'   , Hex: 0xd3 0xb7
UTF-8 String: 'Ӹ'   , Hex: 0xd3 0xb8
UTF-8 String: 'ӹ'   , Hex: 0xd3 0xb9
UTF-8 String: 'Ӻ'   , Hex: 0xd3 0xba
UTF-8 String: 'ӻ'   , Hex: 0xd3 0xbb
UTF-8 String: 'Ӽ'   , Hex: 0xd3 0xbc
UTF-8 String: 'ӽ'   , Hex: 0xd3 0xbd
UTF-8 String: 'Ӿ'   , Hex: 0xd3 0xbe
UTF-8 String: 'ӿ'   , Hex: 0xd3 0xbf
UTF-8 String: 'Ԁ'   , Hex: 0xd4 0x80
UTF-8 String: 'ԁ'   , Hex: 0xd4 0x81
UTF-8 String: 'Ԃ'   , Hex: 0xd4 0x82
UTF-8 String: 'ԃ'   , Hex: 0xd4 0x83
UTF-8 String: 'Ԅ'   , Hex: 0xd4 0x84
UTF-8 String: 'ԅ'   , Hex: 0xd4 0x85
UTF-8 String: 'Ԇ'   , Hex: 0xd4 0x86
UTF-8 String: 'ԇ'   , Hex: 0xd4 0x87
UTF-8 String: 'Ԉ'   , Hex: 0xd4 0x88
UTF-8 String: 'ԉ'   , Hex: 0xd4 0x89
UTF-8 String: 'Ԋ'   , Hex: 0xd4 0x8a
UTF-8 String: 'ԋ'   , Hex: 0xd4 0x8b
UTF-8 String: 'Ԍ'   , Hex: 0xd4 0x8c
UTF-8 String: 'ԍ'   , Hex: 0xd4 0x8d
UTF-8 String: 'Ԏ'   , Hex: 0xd4 0x8e
UTF-8 String: 'ԏ'   , Hex: 0xd4 0x8f
UTF-8 String: 'Ԑ'   , Hex: 0xd4 0x90
UTF-8 String: 'ԑ'   , Hex: 0xd4 0x91
UTF-8 String: 'Ԓ'   , Hex: 0xd4 0x92
UTF-8 String: 'ԓ'   , Hex: 0xd4 0x93
UTF-8 String: 'Ԕ'   , Hex: 0xd4 0x94
UTF-8 String: 'ԕ'   , Hex: 0xd4 0x95
UTF-8 String: 'Ԗ'   , Hex: 0xd4 0x96
UTF-8 String: 'ԗ'   , Hex: 0xd4 0x97
UTF-8 String: 'Ԙ'   , Hex: 0xd4 0x98
UTF-8 String: 'ԙ'   , Hex: 0xd4 0x99
UTF-8 String: 'Ԛ'   , Hex: 0xd4 0x9a
UTF-8 String: 'ԛ'   , Hex: 0xd4 0x9b
UTF-8 String: 'Ԝ'   , Hex: 0xd4 0x9c
UTF-8 String: 'ԝ'   , Hex: 0xd4 0x9d
UTF-8 String: 'Ԟ'   , Hex: 0xd4 0x9e
UTF-8 String: 'ԟ'   , Hex: 0xd4 0x9f
UTF-8 String: 'Ԡ'   , Hex: 0xd4 0xa0
UTF-8 String: 'ԡ'   , Hex: 0xd4 0xa1
UTF-8 String: 'Ԣ'   , Hex: 0xd4 0xa2
UTF-8 String: 'ԣ'   , Hex: 0xd4 0xa3
UTF-8 String: 'Ԥ'   , Hex: 0xd4 0xa4
UTF-8 String: 'ԥ'   , Hex: 0xd4 0xa5
UTF-8 String: 'Ԧ'   , Hex: 0xd4 0xa6
UTF-8 String: 'ԧ'   , Hex: 0xd4 0xa7
UTF-8 String: 'Ԩ'   , Hex: 0xd4 0xa8
UTF-8 String: 'ԩ'   , Hex: 0xd4 0xa9
UTF-8 String: 'Ԫ'   , Hex: 0xd4 0xaa
UTF-8 String: 'ԫ'   , Hex: 0xd4 0xab
UTF-8 String: 'Ԭ'   , Hex: 0xd4 0xac
UTF-8 String: 'ԭ'   , Hex: 0xd4 0xad
UTF-8 String: 'Ԯ'   , Hex: 0xd4 0xae
UTF-8 String: 'ԯ'   , Hex: 0xd4 0xaf
UTF-8 String: '԰'   , Hex: 0xd4 0xb0
UTF-8 String: 'Ա'   , Hex: 0xd4 0xb1
UTF-8 String: 'Բ'   , Hex: 0xd4 0xb2
UTF-8 String: 'Գ'   , Hex: 0xd4 0xb3
UTF-8 String: 'Դ'   , Hex: 0xd4 0xb4
UTF-8 String: 'Ե'   , Hex: 0xd4 0xb5
UTF-8 String: 'Զ'   , Hex: 0xd4 0xb6
UTF-8 String: 'Է'   , Hex: 0xd4 0xb7
UTF-8 String: 'Ը'   , Hex: 0xd4 0xb8
UTF-8 String: 'Թ'   , Hex: 0xd4 0xb9
UTF-8 String: 'Ժ'   , Hex: 0xd4 0xba
UTF-8 String: 'Ի'   , Hex: 0xd4 0xbb
UTF-8 String: 'Լ'   , Hex: 0xd4 0xbc
UTF-8 String: 'Խ'   , Hex: 0xd4 0xbd
UTF-8 String: 'Ծ'   , Hex: 0xd4 0xbe
UTF-8 String: 'Կ'   , Hex: 0xd4 0xbf
UTF-8 String: 'Հ'   , Hex: 0xd5 0x80
UTF-8 String: 'Ձ'   , Hex: 0xd5 0x81
UTF-8 String: 'Ղ'   , Hex: 0xd5 0x82
UTF-8 String: 'Ճ'   , Hex: 0xd5 0x83
UTF-8 String: 'Մ'   , Hex: 0xd5 0x84
UTF-8 String: 'Յ'   , Hex: 0xd5 0x85
UTF-8 String: 'Ն'   , Hex: 0xd5 0x86
UTF-8 String: 'Շ'   , Hex: 0xd5 0x87
UTF-8 String: 'Ո'   , Hex: 0xd5 0x88
UTF-8 String: 'Չ'   , Hex: 0xd5 0x89
UTF-8 String: 'Պ'   , Hex: 0xd5 0x8a
UTF-8 String: 'Ջ'   , Hex: 0xd5 0x8b
UTF-8 String: 'Ռ'   , Hex: 0xd5 0x8c
UTF-8 String: 'Ս'   , Hex: 0xd5 0x8d
UTF-8 String: 'Վ'   , Hex: 0xd5 0x8e
UTF-8 String: 'Տ'   , Hex: 0xd5 0x8f
UTF-8 String: 'Ր'   , Hex: 0xd5 0x90
UTF-8 String: 'Ց'   , Hex: 0xd5 0x91
UTF-8 String: 'Ւ'   , Hex: 0xd5 0x92
UTF-8 String: 'Փ'   , Hex: 0xd5 0x93
UTF-8 String: 'Ք'   , Hex: 0xd5 0x94
UTF-8 String: 'Օ'   , Hex: 0xd5 0x95
UTF-8 String: 'Ֆ'   , Hex: 0xd5 0x96
UTF-8 String: '՗'   , Hex: 0xd5 0x97
UTF-8 String: '՘'   , Hex: 0xd5 0x98
UTF-8 String: 'ՙ'   , Hex: 0xd5 0x99
UTF-8 String: '՚'   , Hex: 0xd5 0x9a
UTF-8 String: '՛'   , Hex: 0xd5 0x9b
UTF-8 String: '՜'   , Hex: 0xd5 0x9c
UTF-8 String: '՝'   , Hex: 0xd5 0x9d
UTF-8 String: '՞'   , Hex: 0xd5 0x9e
UTF-8 String: '՟'   , Hex: 0xd5 0x9f
UTF-8 String: 'ՠ'   , Hex: 0xd5 0xa0
UTF-8 String: 'ա'   , Hex: 0xd5 0xa1
UTF-8 String: 'բ'   , Hex: 0xd5 0xa2
UTF-8 String: 'գ'   , Hex: 0xd5 0xa3
UTF-8 String: 'դ'   , Hex: 0xd5 0xa4
UTF-8 String: 'ե'   , Hex: 0xd5 0xa5
UTF-8 String: 'զ'   , Hex: 0xd5 0xa6
UTF-8 String: 'է'   , Hex: 0xd5 0xa7
UTF-8 String: 'ը'   , Hex: 0xd5 0xa8
UTF-8 String: 'թ'   , Hex: 0xd5 0xa9
UTF-8 String: 'ժ'   , Hex: 0xd5 0xaa
UTF-8 String: 'ի'   , Hex: 0xd5 0xab
UTF-8 String: 'լ'   , Hex: 0xd5 0xac
UTF-8 String: 'խ'   , Hex: 0xd5 0xad
UTF-8 String: 'ծ'   , Hex: 0xd5 0xae
UTF-8 String: 'կ'   , Hex: 0xd5 0xaf
UTF-8 String: 'հ'   , Hex: 0xd5 0xb0
UTF-8 String: 'ձ'   , Hex: 0xd5 0xb1
UTF-8 String: 'ղ'   , Hex: 0xd5 0xb2
UTF-8 String: 'ճ'   , Hex: 0xd5 0xb3
UTF-8 String: 'մ'   , Hex: 0xd5 0xb4
UTF-8 String: 'յ'   , Hex: 0xd5 0xb5
UTF-8 String: 'ն'   , Hex: 0xd5 0xb6
UTF-8 String: 'շ'   , Hex: 0xd5 0xb7
UTF-8 String: 'ո'   , Hex: 0xd5 0xb8
UTF-8 String: 'չ'   , Hex: 0xd5 0xb9
UTF-8 String: 'պ'   , Hex: 0xd5 0xba
UTF-8 String: 'ջ'   , Hex: 0xd5 0xbb
UTF-8 String: 'ռ'   , Hex: 0xd5 0xbc
UTF-8 String: 'ս'   , Hex: 0xd5 0xbd
UTF-8 String: 'վ'   , Hex: 0xd5 0xbe
UTF-8 String: 'տ'   , Hex: 0xd5 0xbf
UTF-8 String: 'ր'   , Hex: 0xd6 0x80
UTF-8 String: 'ց'   , Hex: 0xd6 0x81
UTF-8 String: 'ւ'   , Hex: 0xd6 0x82
UTF-8 String: 'փ'   , Hex: 0xd6 0x83
UTF-8 String: 'ք'   , Hex: 0xd6 0x84
UTF-8 String: 'օ'   , Hex: 0xd6 0x85
UTF-8 String: 'ֆ'   , Hex: 0xd6 0x86
UTF-8 String: 'և'   , Hex: 0xd6 0x87
UTF-8 String: 'ֈ'   , Hex: 0xd6 0x88
UTF-8 String: '։'   , Hex: 0xd6 0x89
UTF-8 String: '֊'   , Hex: 0xd6 0x8a
UTF-8 String: '֋'   , Hex: 0xd6 0x8b
UTF-8 String: '֌'   , Hex: 0xd6 0x8c
UTF-8 String: '֍'   , Hex: 0xd6 0x8d
UTF-8 String: '֎'   , Hex: 0xd6 0x8e
UTF-8 String: '֏'   , Hex: 0xd6 0x8f
UTF-8 String: '֐'   , Hex: 0xd6 0x90
UTF-8 String: '֑'   , Hex: 0xd6 0x91
UTF-8 String: '֒'   , Hex: 0xd6 0x92
UTF-8 String: '֓'   , Hex: 0xd6 0x93
UTF-8 String: '֔'   , Hex: 0xd6 0x94
UTF-8 String: '֕'   , Hex: 0xd6 0x95
UTF-8 String: '֖'   , Hex: 0xd6 0x96
UTF-8 String: '֗'   , Hex: 0xd6 0x97
UTF-8 String: '֘'   , Hex: 0xd6 0x98
UTF-8 String: '֙'   , Hex: 0xd6 0x99
UTF-8 String: '֚'   , Hex: 0xd6 0x9a
UTF-8 String: '֛'   , Hex: 0xd6 0x9b
UTF-8 String: '֜'   , Hex: 0xd6 0x9c
UTF-8 String: '֝'   , Hex: 0xd6 0x9d
UTF-8 String: '֞'   , Hex: 0xd6 0x9e
UTF-8 String: '֟'   , Hex: 0xd6 0x9f
UTF-8 String: '֠'   , Hex: 0xd6 0xa0
UTF-8 String: '֡'   , Hex: 0xd6 0xa1
UTF-8 String: '֢'   , Hex: 0xd6 0xa2
UTF-8 String: '֣'   , Hex: 0xd6 0xa3
UTF-8 String: '֤'   , Hex: 0xd6 0xa4
UTF-8 String: '֥'   , Hex: 0xd6 0xa5
UTF-8 String: '֦'   , Hex: 0xd6 0xa6
UTF-8 String: '֧'   , Hex: 0xd6 0xa7
UTF-8 String: '֨'   , Hex: 0xd6 0xa8
UTF-8 String: '֩'   , Hex: 0xd6 0xa9
UTF-8 String: '֪'   , Hex: 0xd6 0xaa
UTF-8 String: '֫'   , Hex: 0xd6 0xab
UTF-8 String: '֬'   , Hex: 0xd6 0xac
UTF-8 String: '֭'   , Hex: 0xd6 0xad
UTF-8 String: '֮'   , Hex: 0xd6 0xae
UTF-8 String: '֯'   , Hex: 0xd6 0xaf
UTF-8 String: 'ְ'   , Hex: 0xd6 0xb0
UTF-8 String: 'ֱ'   , Hex: 0xd6 0xb1
UTF-8 String: 'ֲ'   , Hex: 0xd6 0xb2
UTF-8 String: 'ֳ'   , Hex: 0xd6 0xb3
UTF-8 String: 'ִ'   , Hex: 0xd6 0xb4
UTF-8 String: 'ֵ'   , Hex: 0xd6 0xb5
UTF-8 String: 'ֶ'   , Hex: 0xd6 0xb6
UTF-8 String: 'ַ'   , Hex: 0xd6 0xb7
UTF-8 String: 'ָ'   , Hex: 0xd6 0xb8
UTF-8 String: 'ֹ'   , Hex: 0xd6 0xb9
UTF-8 String: 'ֺ'   , Hex: 0xd6 0xba
UTF-8 String: 'ֻ'   , Hex: 0xd6 0xbb
UTF-8 String: 'ּ'   , Hex: 0xd6 0xbc
UTF-8 String: 'ֽ'   , Hex: 0xd6 0xbd
UTF-8 String: '־'   , Hex: 0xd6 0xbe
UTF-8 String: 'ֿ'   , Hex: 0xd6 0xbf
UTF-8 String: '׀'   , Hex: 0xd7 0x80
UTF-8 String: 'ׁ'   , Hex: 0xd7 0x81
UTF-8 String: 'ׂ'   , Hex: 0xd7 0x82
UTF-8 String: '׃'   , Hex: 0xd7 0x83
UTF-8 String: 'ׄ'   , Hex: 0xd7 0x84
UTF-8 String: 'ׅ'   , Hex: 0xd7 0x85
UTF-8 String: '׆'   , Hex: 0xd7 0x86
UTF-8 String: 'ׇ'   , Hex: 0xd7 0x87
UTF-8 String: '׈'   , Hex: 0xd7 0x88
UTF-8 String: '׉'   , Hex: 0xd7 0x89
UTF-8 String: '׊'   , Hex: 0xd7 0x8a
UTF-8 String: '׋'   , Hex: 0xd7 0x8b
UTF-8 String: '׌'   , Hex: 0xd7 0x8c
UTF-8 String: '׍'   , Hex: 0xd7 0x8d
UTF-8 String: '׎'   , Hex: 0xd7 0x8e
UTF-8 String: '׏'   , Hex: 0xd7 0x8f
UTF-8 String: 'א'   , Hex: 0xd7 0x90
UTF-8 String: 'ב'   , Hex: 0xd7 0x91
UTF-8 String: 'ג'   , Hex: 0xd7 0x92
UTF-8 String: 'ד'   , Hex: 0xd7 0x93
UTF-8 String: 'ה'   , Hex: 0xd7 0x94
UTF-8 String: 'ו'   , Hex: 0xd7 0x95
UTF-8 String: 'ז'   , Hex: 0xd7 0x96
UTF-8 String: 'ח'   , Hex: 0xd7 0x97
